Technologie,itération,Capacité,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,150000000,4,0.09470076253562351,89.85689644241373,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.09263390208595362,90.23003255704272,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.10015437484104123,89.10334526617795,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.09179739095590746,90.26561619559362,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.09453971587656144,90.00580998608777,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.09891511308566989,89.64306399324762,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,4,0.09355635403942687,90.13029070846763,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.12245798200357068,87.06330546128433,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.12314615173859697,87.34331668049664,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.11839238517036932,87.75868101846686,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.11997331609998124,87.48761353930487,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.11622376330274682,88.00094368287512,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.12471528056186616,86.72117491066872,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.1146188511886311,87.947726886381,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.12123929930365396,87.42129598834558,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.12314590005213376,87.3245192253268,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,4,0.11872075255467482,87.78169067663588,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.1489759580540966,83.72491535234012,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.15146405622071218,83.63226922450477,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.15027764613307343,83.92946021619028,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.15147862782385624,83.45089827270031,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.14546479478162833,84.56519722040528,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.14953643052993373,83.5778612683627,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.14122368236811764,84.63723409632375,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.1520457899208514,83.64235124443117,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.15345867709475894,83.57847611518866,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,4,0.1456219629113043,84.47064851092185,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.07953666591189124,90.45860962131944,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08551156812339332,90.05077702531344,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08132685931952315,90.39203740586072,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08296680388276538,89.95654833726644,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08210490986654419,90.48522745019663,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08658876132859603,89.5711382272649,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.07912239125449125,90.42105130437643,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08150960709863563,90.43977822914127,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.08492040640039489,89.9649776001034,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,5,0.07671588540746758,90.72222982289676,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08785335702102627,90.12957082671718,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.09239014945812575,89.88201975896537,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08710093622951352,90.37632089213494,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08786971083541677,89.92280524624945,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.0877376060543353,90.4141480492634,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.09291509848245942,89.50236649086793,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08507278078386572,90.33073652526443,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08677093111815654,90.30976814270007,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.09131489911962164,89.93818633996167,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,5,0.08412636977903311,90.4082278539502,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.09735184493864031,89.32379154488353,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.1002853286607312,89.3695620780902,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.09634568208114723,89.64170568186856,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.0960160351922804,89.4437858584255,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.09700123034049303,89.77036020474671,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.10262611587038628,88.65620802010584,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.09230914923588669,89.77516756449366,200.00400000000081,200.00400000001537,200.00400000001537
