Technologie,itération,Capacité,zipf_parameter,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,500000000,0.1,7,0.1476771697459652,81.2985666646752,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,7,0.1477429705212094,81.12889454162855,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,8,0.0967940777616663,88.97790188603771,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,8,0.09666423537992777,89.13636578502565,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,8,0.09797604853724576,88.70863495036745,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,7,0.14643450295486424,81.44749229956517,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,8,0.10421378091872792,88.11996295006712,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,8,0.1058458969353435,87.68966594389272,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,8,0.10539176767409446,87.86469820303151,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,8,0.08576340905956877,90.01310092178923,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,7,0.14863631310087363,80.76758093901553,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,8,0.10468261185618134,87.58450710533819,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,8,0.08916716825462073,89.96907534672854,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,8,0.10418672012292585,88.15525698272654,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,8,0.08965155528468624,89.59024415331234,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,8,0.09401508357713059,89.48558937799507,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,8,0.09610217819453834,88.75256283964809,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,8,0.08706880865875061,90.22577809153293,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,8,0.12467271903554344,84.49490497447374,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,8,0.12473149244652622,84.79721377021457,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,8,0.1272077939284379,84.64877585997857,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,8,0.08914150370958807,89.87515533851833,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,9,0.09063271396825583,89.74855591145166,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,9,0.0891031001951377,89.98566256015532,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,9,0.09579361650221474,88.80011710101373,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,8,0.12771413464927742,84.4251380607272,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,9,0.08916792614202196,89.66742583470175,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,9,0.08805872929246694,90.14492639286934,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,9,0.09847177211028134,88.7130575741885,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,9,0.09742608705873364,88.99902521474642,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,9,0.0973831704359621,88.7070066014975,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,8,0.12467858004460161,84.97676280422849,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,8,0.14773445547335892,80.4449761843155,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,9,0.08731780690977649,89.80148266041645,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,9,0.10363802129286513,87.7164167139355,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,8,0.14489108308570625,81.06375343577886,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,9,0.09510063582676587,89.41573540028291,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,9,0.10607663686540056,87.70461373678906,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,8,0.15098067915690866,80.40166319745282,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,9,0.10531516324262012,87.91207941979319,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,8,0.14618304858523565,81.03350995663496,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,8,0.1480177551127824,80.78724055253296,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,9,0.1470736887619014,80.70556772458642,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,9,0.1491514341259509,80.28543771744509,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,9,0.10670106424864985,87.48080760587078,284.00399999999354,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,9,0.10211961928082454,88.45147430851166,284.00399999998626,284.00400000001537,284.00400000001537
